"route","mod","aic","dAIC","z"
"124_43_010","plnorm",244.173651918993,0.870520692369297,NA
"124_43_010","fish",243.303131226624,0,NA
"124_43_011","tnegb",312.714131195279,2.01101030455641,0.247114079908871
"124_43_011","plnorm",315.906634389427,5.20351349870458,NA
"124_43_011","fish",310.703120890722,0,NA
"124_43_015","tnegb",141.374976881832,2.00316645683961,0.045799932257308
"124_43_015","plnorm",142.897992364755,3.52618193976201,NA
"124_43_015","fish",139.371810424993,0,NA
"124_45_001","tnegb",514.228700675577,0.647482788103616,0.0018412397225921
"124_45_001","plnorm",516.654275660845,3.0730577733716,NA
"124_45_001","fish",513.581217887474,0,NA
"124_45_002","tnegb",385.423858170757,2.00593556295735,0.0457663734989208
"124_45_002","plnorm",388.29630764475,4.8783850369507,NA
"124_45_002","fish",383.4179226078,0,NA
"124_45_003","tnegb",289.599942312937,1.16366344918652,5.29321397071027e-05
"124_45_003","plnorm",289.742004379106,1.30572551535568,NA
"124_45_003","fish",288.43627886375,0,NA
"124_45_005","tnegb",454.990588173684,0.424402266265531,0.00467080880702216
"124_45_005","plnorm",455.381809968413,0.815624060993855,NA
"124_45_005","fish",454.566185907419,0,NA
"124_45_007","tnegb",456.410202850408,5.7118819800242,0.00376255658242696
"124_45_007","plnorm",450.698320870383,0,NA
"124_45_007","fish",457.089769076457,6.39144820607351,NA
"124_45_009","tnegb",425.159352362704,4.67822423613535,0.0264586986726201
"124_45_009","plnorm",420.481128126569,0,NA
"124_45_009","fish",423.157126766812,2.67599864024322,NA
"124_45_012","tnegb",425.414645125009,0,0.00280174347065553
"124_45_012","plnorm",431.888736740761,6.47409161575172,NA
"124_45_012","fish",426.087537570948,0.672892445939397,NA
"124_45_013","tnegb",502.080672356485,1.60320056244973,0.00844692298638296
"124_45_013","plnorm",500.477471794035,0,NA
"124_45_013","fish",504.245699319573,3.76822752553807,NA
"124_45_016","tnegb",435.693226861055,0.53698883845658,0.0028611254086346
"124_45_016","plnorm",437.192079443681,2.03584142108247,NA
"124_45_016","fish",435.156238022598,0,NA
"124_45_018","tnegb",417.751188774475,2.00852508676155,0.0538840991860656
"124_45_018","plnorm",419.127166691675,3.38450300396147,NA
"124_45_018","fish",415.742663687713,0,NA
"124_45_020","tnegb",606.440706486811,6.18087406871268,0.00672457380334409
"124_45_020","plnorm",600.259832418098,0,NA
"124_45_020","fish",609.099056455052,8.83922403695408,NA
"124_45_021","tnegb",381.123648110107,5.7796228762594,0.059359318986646
"124_45_021","plnorm",375.344025233848,0,NA
"124_45_021","fish",379.119235947675,3.77521071382716,NA
"124_45_024","tnegb",465.953514809058,0,0.000509725342335108
"124_45_024","plnorm",469.869882512309,3.91636770325033,NA
"124_45_024","fish",469.681080900393,3.72756609133506,NA
"124_45_026","tnegb",473.248444987884,1.68119670829543,0.000830651328955814
"124_45_026","plnorm",474.733243483056,3.16599520346659,NA
"124_45_026","fish",471.567248279589,0,NA
"124_45_030","tnegb",351.17465588312,1.31040994649942,5.30419438766605e-05
"124_45_030","plnorm",350.397041075001,0.532795138380493,NA
"124_45_030","fish",349.86424593662,0,NA
"124_45_032","tnegb",345.711010624997,2.14462582346277,0.946025405453191
"124_45_032","plnorm",343.566384801534,0,NA
"124_45_032","fish",343.69619817563,0.12981337409542,NA
"124_45_033","tnegb",253.372673571503,2.35520823729075,1.61437785268169e-05
"124_45_033","plnorm",251.017465334212,0,NA
"124_45_033","fish",251.796292516215,0.778827182002431,NA
"124_45_037","tnegb",292.896116269799,3.26393398014756,0.00178698531771557
"124_45_037","plnorm",289.632182289651,0,NA
"124_45_037","fish",291.389827371741,1.75764508208999,NA
"124_45_041","tnegb",606.328756640393,10.2602228065565,0.973219845794181
"124_45_041","plnorm",596.068533833836,0,NA
"124_45_041","fish",604.306868820358,8.23833498652141,NA
"124_45_042","tnegb",358.718096678822,1.56298983904111,1.13603207770059e-05
"124_45_042","plnorm",362.135210872702,4.98010403292113,NA
"124_45_042","fish",357.155106839781,0,NA
"124_45_043","tnegb",393.240505373541,2.14283138899088,0.308214036515433
"124_45_043","plnorm",391.09767398455,0,NA
"124_45_043","fish",391.230462971112,0.132788986561593,NA
"124_45_047","tnegb",363.447632796315,0,0.00174610464181686
"124_45_047","plnorm",368.715390682576,5.26775788626111,NA
"124_45_047","fish",363.856961167894,0.409328371579022,NA
"124_45_048","tnegb",405.914603134687,2.80268968747458,0.00248124905881438
"124_45_048","plnorm",403.111913447212,0,NA
"124_45_048","fish",407.343046709624,4.23113326241202,NA
"124_45_049","tnegb",391.351535379436,1.96643806170283,0.00365402294444507
"124_45_049","plnorm",389.857938791981,0.472841474248014,NA
"124_45_049","fish",389.385097317733,0,NA
"124_45_061","tnegb",295.831964960744,0,0.000227957495210369
"124_45_061","plnorm",297.49373653747,1.66177157672649,NA
"124_45_061","fish",299.100639427228,3.26867446648396,NA
"124_45_100","tnegb",433.149523930939,2.50905033404115,0.00217956996947759
"124_45_100","plnorm",430.640473596898,0,NA
"124_45_100","fish",431.626374094472,0.985900497573482,NA
"124_45_101","tnegb",325.431363305574,1.8579042973758,0.00229242736767466
"124_45_101","plnorm",326.744333055731,3.17087404753272,NA
"124_45_101","fish",323.573459008198,0,NA
"124_45_102","tnegb",474.914594031104,0,0.00129395034852524
"124_45_102","plnorm",480.545559010509,5.63096497940489,NA
"124_45_102","fish",476.225423510883,1.31082947977916,NA
"124_45_103","tnegb",319.478354023651,0.530817777416075,0.0022852024123037
"124_45_103","plnorm",320.8920600878,1.94452384156506,NA
"124_45_103","fish",318.947536246235,0,NA
"124_45_105","tnegb",420.851693847199,2.01624427970773,0.0503840700888018
"124_45_105","plnorm",422.910013468715,4.07456390122326,NA
"124_45_105","fish",418.835449567491,0,NA
"124_45_107","tnegb",455.457657470515,2.00803810059267,0.0410700472169948
"124_45_107","plnorm",458.854068462173,5.40444909225118,NA
"124_45_107","fish",453.449619369922,0,NA
"124_45_109","tnegb",399.790862845774,0,5.65789651875849e-07
"124_45_109","plnorm",402.867594271812,3.07673142603812,NA
"124_45_109","fish",399.991477229121,0.200614383347158,NA
"124_45_111","tnegb",530.47386289503,1.66197748554816,0.000437958806539141
"124_45_111","plnorm",533.772370663775,4.96048525429251,NA
"124_45_111","fish",528.811885409482,0,NA
"124_45_112","tnegb",369.038512074161,1.97766595435053,0.000736633803796503
"124_45_112","plnorm",372.688746527186,5.62790040737644,NA
"124_45_112","fish",367.06084611981,0,NA
"124_45_113","tnegb",543.483961121868,0,0.000837535521741752
"124_45_113","plnorm",548.691415135198,5.20745401332988,NA
"124_45_113","fish",547.641300154549,4.15733903268074,NA
"124_45_114","tnegb",510.871078807651,0,4.09238324710297e-05
"124_45_114","plnorm",514.529665624451,3.65858681680032,NA
"124_45_114","fish",514.665612024506,3.79453321685543,NA
"124_45_116","tnegb",336.564546927498,7.68423788054889,0.516843921802897
"124_45_116","plnorm",328.88030904695,0,NA
"124_45_116","fish",334.558524376671,5.67821532972135,NA
"124_45_118","tnegb",304.609244544298,2.01437789264008,0.361210557809939
"124_45_118","plnorm",304.326462927826,1.73159627616792,NA
"124_45_118","fish",302.594866651658,0,NA
"124_45_120","tnegb",478.100894057645,0.667522219911916,0.00757488906331987
"124_45_120","plnorm",477.433371837733,0,NA
"124_45_120","fish",484.413674094511,6.98030225677769,NA
"124_45_121","tnegb",557.913552632177,1.63670297046144,0.00181147544001631
"124_45_121","plnorm",563.033617900936,6.75676823922061,NA
"124_45_121","fish",556.276849661716,0,NA
"124_45_142","tnegb",484.476830277399,0,3.78981108022965e-07
"124_45_142","plnorm",490.207739273438,5.73090899603875,NA
"124_45_142","fish",487.037925789354,2.56109551195493,NA
"124_45_154","tnegb",391.458668008329,10.4808781559677,2.17266985257866
"124_45_154","plnorm",380.977789852362,0,NA
"124_45_154","fish",389.443968047693,8.46617819533105,NA
"124_45_201","tnegb",454.057045270259,1.10348829089384,0.000372805156044053
"124_45_201","plnorm",456.362853694861,3.40929671549634,NA
"124_45_201","fish",452.953556979365,0,NA
"124_45_203","tnegb",329.500188531815,1.88686774160192,0.000153649103543106
"124_45_203","plnorm",333.256965636197,5.64364484598372,NA
"124_45_203","fish",327.613320790213,0,NA
"124_45_205","tnegb",462.370252117274,0.252954530679858,0.000182727257906747
"124_45_205","plnorm",467.732237090117,5.61493950352332,NA
"124_45_205","fish",462.117297586594,0,NA
"124_45_207","tnegb",346.498578716248,3.91189011231126,0.00404213584182527
"124_45_207","plnorm",342.586688603937,0,NA
"124_45_207","fish",344.964055344968,2.37736674103115,NA
"124_45_209","tnegb",635.423377016315,1.36882360903485,2.53322975255644e-07
"124_45_209","plnorm",635.518623547551,1.46407014027091,NA
"124_45_209","fish",634.05455340728,0,NA
"124_45_211","tnegb",552.359718820277,1.24001617207739,0.00369104603772113
"124_45_211","plnorm",557.814511476268,6.69480882806829,NA
"124_45_211","fish",551.1197026482,0,NA
"124_45_212","tnegb",351.382598563275,0,9.30475266356026e-05
"124_45_212","plnorm",353.930796134911,2.54819757163619,NA
"124_45_212","fish",355.489746261184,4.10714769790877,NA
"124_45_213","tnegb",419.824173091245,3.50603175773773,0.000496280197578702
"124_45_213","plnorm",416.318141333507,0,NA
"124_45_213","fish",417.953492032994,1.63535069948648,NA
"124_45_214","tnegb",420.626777188754,0.127938877361998,0.00550751312582297
"124_45_214","plnorm",424.179086590005,3.68024827861296,NA
"124_45_214","fish",420.498838311392,0,NA
"124_45_216","tnegb",343.547548670983,0.899112289013715,0.00238607548879379
"124_45_216","plnorm",346.411590954981,3.76315457301229,NA
"124_45_216","fish",342.648436381969,0,NA
"124_45_218","tnegb",541.671077032331,1.30801085187204,0.000298292525231858
"124_45_218","plnorm",547.118021812451,6.75495563199206,NA
"124_45_218","fish",540.363066180459,0,NA
"124_45_220","tnegb",489.532926491224,0,0.000410756690392996
"124_45_220","plnorm",490.151250645876,0.618324154651873,NA
"124_45_220","fish",491.597452645297,2.06452615407301,NA
"124_45_302","tnegb",381.734358598642,2.08519037998656,0.00148829237800206
"124_45_302","plnorm",379.649168218656,0,NA
"124_45_302","fish",383.355061263402,3.7058930447464,NA
"124_45_305","tnegb",528.24092263311,0.636906441610108,0.00427703761603772
"124_45_305","plnorm",527.6040161915,0,NA
"124_45_305","fish",530.114579562767,2.51056337126693,NA
"124_45_307","tnegb",471.716101975309,1.69707145790591,0.00612655022133278
"124_45_307","plnorm",470.019030517403,0,NA
"124_45_307","fish",470.506158884624,0.487128367221317,NA
"124_45_309","tnegb",378.652313817206,0.288228562669929,0.00252897923231676
"124_45_309","plnorm",386.138015376452,7.77393012191573,NA
"124_45_309","fish",378.364085254536,0,NA
"124_45_313","tnegb",479.168184147559,0,0.000892045509408798
"124_45_313","plnorm",480.942036513662,1.77385236610348,NA
"124_45_313","fish",479.529965486684,0.361781339125685,NA
"124_45_314","tnegb",439.182282578278,2.00393876592278,0.0354690270812627
"124_45_314","plnorm",439.551710945725,2.37336713336913,NA
"124_45_314","fish",437.178343812356,0,NA
"124_45_414","tnegb",423.082982327795,2.00388764209367,0.00917462580070511
"124_45_414","plnorm",422.552513610866,1.47341892516471,NA
"124_45_414","fish",421.079094685701,0,NA
"124_56_007","tnegb",327.012162792149,0,0.00223565860776844
"124_56_007","plnorm",327.113909506036,0.101746713887223,NA
"124_56_007","fish",331.933349533633,4.92118674148452,NA
"124_56_009","tnegb",292.449959136691,0,0.000491617326081477
"124_56_009","plnorm",295.315837240567,2.8658781038755,NA
"124_56_009","fish",297.72199565339,5.27203651669862,NA
"124_56_013","tnegb",388.837099316245,0,0.00157483737427564
"124_56_013","plnorm",391.158889862398,2.32179054615261,NA
"124_56_013","fish",389.648833849306,0.811734533061212,NA
"124_56_014","tnegb",201.256039606809,8.12996262347812,1.94297210694999
"124_56_014","plnorm",193.126076983331,0,NA
"124_56_014","fish",199.236499485604,6.11042250227285,NA
"124_56_015","tnegb",371.465824250036,0.469110951838672,5.20072103056682e-05
"124_56_015","plnorm",374.596220198795,3.59950690059708,NA
"124_56_015","fish",370.996713298198,0,NA
"124_56_021","tnegb",398.165557466945,0,1.02880067291695e-05
"124_56_021","plnorm",404.051142928279,5.88558546133328,NA
"124_56_021","fish",402.101478981477,3.9359215145314,NA
"124_56_022","tnegb",372.475397568607,0.195203029233653,0.00680947410663206
"124_56_022","plnorm",380.983598971658,8.70340443228469,NA
"124_56_022","fish",372.280194539373,0,NA
"124_56_029","tnegb",474.795624443362,0,8.89290882362314e-05
"124_56_029","plnorm",477.956092589322,3.16046814595938,NA
"124_56_029","fish",476.218676626833,1.4230521834707,NA
"124_56_031","tnegb",501.441308312728,0,0.00083305814397604
"124_56_031","plnorm",505.040014482461,3.59870616973348,NA
"124_56_031","fish",505.691547993616,4.25023968088811,NA
"124_56_032","tnegb",390.670832677429,0,0.00159362507744927
"124_56_032","plnorm",393.335635277014,2.6648025995845,NA
"124_56_032","fish",394.930912187702,4.26007951027293,NA
"124_56_033","tnegb",336.764309522643,0,0.00216447450734934
"124_56_033","plnorm",339.952687207204,3.18837768456018,NA
"124_56_033","fish",344.169933191768,7.40562366912462,NA
"124_56_034","tnegb",462.578608233346,0,0.000889937931049924
"124_56_034","plnorm",468.246224400591,5.667616167245,NA
"124_56_034","fish",464.113909055772,1.535300822426,NA
"124_56_038","tnegb",323.135001248086,0,0.00034265313515523
"124_56_038","plnorm",327.318222248846,4.18322100076006,NA
"124_56_038","fish",329.645774478317,6.51077323023173,NA
"124_56_040","tnegb",316.114533726421,0,0.00112183216281114
"124_56_040","plnorm",319.821848294627,3.70731456820567,NA
"124_56_040","fish",316.53002151852,0.415487792098759,NA
"124_56_041","tnegb",452.238059495072,1.83254589002871,0.000236166322756329
"124_56_041","plnorm",459.917670419939,9.51215681489532,NA
"124_56_041","fish",450.405513605043,0,NA
"124_56_042","tnegb",453.155745390659,0,0.000223264326389622
"124_56_042","plnorm",458.537927871843,5.38218248118426,NA
"124_56_042","fish",456.063815776299,2.90807038563992,NA
"124_56_044","tnegb",345.226238658923,1.12767746850034,0.00223746830321309
"124_56_044","plnorm",350.123695647554,6.02513445713095,NA
"124_56_044","fish",344.098561190423,0,NA
"124_56_105","tnegb",355.64082959862,2.0039114028483,0.000838437854117864
"124_56_105","plnorm",358.638392228563,5.00147403279118,NA
"124_56_105","fish",353.636918195772,0,NA
"124_56_110","tnegb",188.497395217733,2.00628377802451,0.0191569590568919
"124_56_110","plnorm",189.772253461691,3.28114202198242,NA
"124_56_110","fish",186.491111439709,0,NA
"124_57_002","tnegb",285.088941385033,0.213636649837554,0.00158719229949542
"124_57_002","plnorm",284.878052706493,0.002747971297822,NA
"124_57_002","fish",284.875304735195,0,NA
"124_57_003","tnegb",230.744884799717,0,0.00125529323131157
"124_57_003","plnorm",232.397187732262,1.65230293254484,NA
"124_57_003","fish",230.750672824654,0.00578802493649277,NA
"124_57_004","tnegb",298.519304466942,0,0.00123114779900325
"124_57_004","plnorm",301.748469353325,3.22916488638253,NA
"124_57_004","fish",302.99091579536,4.47161132841774,NA
"124_57_006","tnegb",254.997971764085,0,0.000810395197257016
"124_57_006","plnorm",258.819817269371,3.82184550528578,NA
"124_57_006","fish",255.419515348736,0.421543584650237,NA
"124_57_010","tnegb",474.825150910481,0.717526884866459,0.00132478601038351
"124_57_010","plnorm",474.107624025614,0,NA
"124_57_010","fish",474.245790427281,0.138166401666069,NA
"124_57_012","tnegb",222.993532828109,1.32713763345944,2.26484079824789e-05
"124_57_012","plnorm",224.074923136676,2.40852794202604,NA
"124_57_012","fish",221.66639519465,0,NA
"124_57_013","tnegb",226.351725516319,0,9.16088294976964e-06
"124_57_013","plnorm",228.313801780753,1.96207626443356,NA
"124_57_013","fish",226.772909942432,0.421184426113086,NA
"124_57_015","tnegb",261.045588340301,0,0.000343933076162044
"124_57_015","plnorm",266.227603642551,5.18201530224928,NA
"124_57_015","fish",262.494098955494,1.44851061519262,NA
"124_57_016","tnegb",325.243128897449,0,7.34846082850518e-05
"124_57_016","plnorm",327.413337976728,2.17020907927832,NA
"124_57_016","fish",326.068167252918,0.825038355468735,NA
"124_57_017","tnegb",194.009661166727,0,0.000537698610776192
"124_57_017","plnorm",194.275787095714,0.266125928987833,NA
"124_57_017","fish",194.948743984565,0.939082817838482,NA
"124_57_018","tnegb",370.650892286524,0,2.38617516374017e-05
"124_57_018","plnorm",373.659311232608,3.00841894608374,NA
"124_57_018","fish",376.289546980475,5.63865469395051,NA
"124_57_022","tnegb",238.912257100665,0,0.000106010001727238
"124_57_022","plnorm",242.007232829389,3.0949757287234,NA
"124_57_022","fish",250.608101403152,11.6958443024867,NA
"124_57_024","tnegb",340.02940444926,0,0.00433721413172907
"124_57_024","plnorm",345.491307730049,5.46190328078848,NA
"124_57_024","fish",340.456142867415,0.426738418154969,NA
"124_57_036","tnegb",238.299366020526,2.00443425006549,0.0023007351646691
"124_57_036","plnorm",243.927390873023,7.6324591025633,NA
"124_57_036","fish",236.29493177046,0,NA
"124_57_037","tnegb",221.680741586693,0,1.7051374650413e-05
"124_57_037","plnorm",222.460217109614,0.779475522920762,NA
"124_57_037","fish",225.581052007933,3.90031042123974,NA
"124_57_039","tnegb",247.97374371217,0.308595912134365,0.00496270107938279
"124_57_039","plnorm",251.229243560716,3.56409576068091,NA
